,id,paragraph
61,r221205a,"C(cid:15)(cid:8)(cid:7)(cid:13)(cid:4)(cid:12)(cid:15)(cid:8)(cid:19)(cid:23)(cid:8)(cid:19)(cid:24)(cid:4)(cid:11)""(cid:6)(cid:2)(cid:12)(cid:4)(cid:12)(cid:15)(cid:13)(cid:4)(cid:19)(cid:13)#(cid:12)(cid:4)(cid:5)(cid:6)(cid:7)(cid:8)(cid:9)(cid:10)(cid:4)(cid:20)(cid:13)(cid:9)(cid:8)(cid:14)(cid:8)(cid:6)(cid:19)(cid:18)(cid:4)(cid:25)(cid:13)(cid:4)(cid:11)(cid:7)(cid:14)(cid:6)(cid:4)(cid:15)(cid:11)(cid:21)(cid:13)(cid:4)(cid:12)(cid:6)(cid:4)(cid:11)(cid:9)(cid:9)(cid:6)(cid:2)(cid:19)(cid:12)(cid:4)(cid:22)(cid:6)(cid:3)(cid:4)(cid:12)(cid:15)(cid:13)(cid:4)(cid:12)(cid:15)(cid:3)(cid:13)(cid:13)(cid:4)(cid:12)(cid:10)(cid:5)(cid:13)(cid:14)(cid:4)(cid:6)(cid:22) (cid:2)(cid:19)(cid:9)(cid:13)(cid:3)(cid:12)(cid:11)(cid:8)(cid:19)(cid:12)(cid:10)(cid:26)(cid:4)D(cid:15)(cid:8)(cid:14)(cid:4)(cid:8)(cid:14)(cid:4)(cid:25)(cid:15)(cid:10)(cid:4)(cid:12)(cid:15)(cid:13)(cid:4)(cid:17)(cid:13)(cid:20)(cid:8)(cid:2)(cid:17)(cid:4)(cid:12)(cid:13)(cid:3)(cid:17)(cid:4)(cid:15)(cid:6)(cid:3)(cid:8)E(cid:6)(cid:19)(cid:4)(cid:22)(cid:6)(cid:3)(cid:4)(cid:17)(cid:6)(cid:19)(cid:13)(cid:12)(cid:11)(cid:3)(cid:10)(cid:4)(cid:5)(cid:6)(cid:7)(cid:8)(cid:9)(cid:10)(cid:4)(cid:8)(cid:14)(cid:4)(cid:23)(cid:13)(cid:10)(cid:26)(cid:4)C(cid:8)(cid:12)(cid:15)(cid:4)(cid:15)(cid:13)(cid:11)(cid:20)(cid:7)(cid:8)(cid:19)(cid:13)(cid:4)(cid:11)(cid:19)(cid:20) (cid:9)(cid:6)(cid:3)(cid:13)(cid:4)(cid:8)(cid:19)(cid:22)(cid:7)(cid:11)(cid:12)(cid:8)(cid:6)(cid:19)(cid:4)(cid:11)(cid:12)(cid:4)(cid:31)(cid:29)(cid:4)(cid:11)(cid:19)(cid:20)(cid:4) F(cid:4)(cid:8)(cid:19)(cid:4)(cid:12)(cid:15)(cid:13)(cid:4)(cid:13)(cid:2)(cid:3)(cid:6)(cid:4)(cid:11)(cid:3)(cid:13)(cid:11)(cid:18)(cid:4)(cid:12)(cid:15)(cid:13)(cid:3)(cid:13)(cid:4)(cid:8)(cid:14)(cid:4)(cid:9)(cid:7)(cid:13)(cid:11)(cid:3)(cid:7)(cid:10)(cid:4)(cid:17)(cid:6)(cid:3)(cid:13)(cid:4)(cid:25)(cid:6)(cid:3)(cid:23)(cid:4)(cid:22)(cid:6)(cid:3)(cid:4)(cid:17)(cid:6)(cid:19)(cid:13)(cid:12)(cid:11)(cid:3)(cid:10)(cid:4)(cid:5)(cid:6)(cid:7)(cid:8)(cid:9)(cid:10)(cid:4)(cid:12)(cid:6) (cid:3)(cid:13)(cid:14)(cid:12)(cid:6)(cid:3)(cid:13)(cid:4)(cid:5)(cid:3)(cid:8)(cid:9)(cid:13)(cid:4)(cid:14)(cid:12)(cid:11)""(cid:8)(cid:7)(cid:8)(cid:12)(cid:10)(cid:26)(cid:4)%(cid:6)(cid:4)(cid:25)(cid:13)(cid:4)(cid:25)(cid:8)(cid:7)(cid:7)(cid:4)(cid:12)(cid:11)(cid:23)(cid:13)(cid:4)(cid:6)(cid:2)(cid:3)(cid:4)(cid:19)(cid:13)#(cid:12)(cid:4)(cid:20)(cid:13)(cid:9)(cid:8)(cid:14)(cid:8)(cid:6)(cid:19)(cid:14)(cid:4)(cid:17)(cid:13)(cid:13)(cid:12)(cid:8)(cid:19)(cid:24)(cid:16)""(cid:10)(cid:16)(cid:17)(cid:13)(cid:13)(cid:12)(cid:8)(cid:19)(cid:24)(cid:4)(cid:22)(cid:6)(cid:3)(cid:4)(cid:12)(cid:15)(cid:13)(cid:4)(cid:12)(cid:8)(cid:17)(cid:13)(cid:4)""(cid:13)(cid:8)(cid:19)(cid:24)(cid:26) (cid:4)$(cid:2)(cid:12)(cid:4)(cid:25)(cid:13)(cid:4)(cid:11)(cid:7)(cid:14)(cid:6)(cid:4)(cid:19)(cid:13)(cid:13)(cid:20)(cid:4)(cid:12)(cid:6)(cid:4)(cid:14)(cid:12)(cid:11)(cid:3)(cid:12)(cid:4)(cid:12)(cid:15)(cid:8)(cid:19)(cid:23)(cid:8)(cid:19)(cid:24)(cid:4)(cid:11)""(cid:6)(cid:2)(cid:12)(cid:4)(cid:25)(cid:15)(cid:11)(cid:12)(cid:4)(cid:7)(cid:8)(cid:13)(cid:14)(cid:4)(cid:11)(cid:15)(cid:13)(cid:11)(cid:20)(cid:4)(cid:25)(cid:15)(cid:13)(cid:19)(cid:4)(cid:14)(cid:6)(cid:17)(cid:13)(cid:4)(cid:6)(cid:22)(cid:4)(cid:12)(cid:15)(cid:8)(cid:14)(cid:4)(cid:19)(cid:13)(cid:11)(cid:3)(cid:16)(cid:12)(cid:13)(cid:3)(cid:17)(cid:4)(cid:2)(cid:19)(cid:9)(cid:13)(cid:3)(cid:12)(cid:11)(cid:8)(cid:19)(cid:12)(cid:10) (cid:3)(cid:13)(cid:9)(cid:13)(cid:20)(cid:13)(cid:14)(cid:4)(cid:11)(cid:19)(cid:20)(cid:4)(cid:12)(cid:15)(cid:13)(cid:4)(cid:8)(cid:17)(cid:5)(cid:11)(cid:9)(cid:12)(cid:4)(cid:6)(cid:22)(cid:4)(cid:9)(cid:2)(cid:3)(cid:3)(cid:13)(cid:19)(cid:12)(cid:4)(cid:14)(cid:2)(cid:5)(cid:5)(cid:7)(cid:10)(cid:4)(cid:14)(cid:15)(cid:6)(cid:9)(cid:23)(cid:14)(cid:4)(cid:24)(cid:3)(cid:11)(cid:20)(cid:2)(cid:11)(cid:7)(cid:7)(cid:10)(cid:4)(cid:22)(cid:11)(cid:20)(cid:13)(cid:4)(cid:6)(cid:21)(cid:13)(cid:3)(cid:4)(cid:12)(cid:8)(cid:17)(cid:13)(cid:26)"
62,r221205a,B/G@->(cid:4)*’/(cid:4)H//*1-.4IG4H//*1-.(cid:4)(66)@(:’(cid:4)J(cid:4)0*)?:*?)(2(cid:4):’(-./0(cid:4)*’(*(cid:4):@?2>
63,r221205a,1H6(:*(cid:4)1-K2(*1@-(cid:4)>G-(H1:0
64,r221205a,!(cid:6)(cid:6)(cid:23)(cid:8)(cid:19)(cid:24)(cid:4)(cid:11)(cid:15)(cid:13)(cid:11)(cid:20)(cid:18)(cid:4)(cid:12)(cid:15)(cid:13)(cid:4)(cid:17)(cid:11)(cid:9)(cid:3)(cid:6)(cid:13)(cid:9)(cid:6)(cid:19)(cid:6)(cid:17)(cid:8)(cid:9)(cid:4)(cid:13)(cid:9)(cid:6)(cid:19)(cid:6)(cid:17)(cid:8)(cid:9)(cid:4)(cid:13)(cid:19)(cid:21)(cid:8)(cid:3)(cid:6)(cid:19)(cid:17)(cid:13)(cid:19)(cid:12)(cid:4)(cid:3)(cid:13)(cid:17)(cid:11)(cid:8)(cid:19)(cid:14)(cid:4)(cid:21)(cid:6)(cid:7)(cid:11)(cid:12)(cid:8)(cid:7)(cid:13)(cid:4)(cid:11)(cid:19)(cid:20)(cid:4)(cid:12)(cid:15)(cid:13)(cid:3)(cid:13)(cid:4)(cid:8)(cid:14)(cid:4)(cid:14)(cid:6)(cid:17)(cid:13)
65,r221205a,"(cid:25)(cid:6)(cid:3)(cid:23)(cid:4)(cid:12)(cid:6)(cid:4)(cid:20)(cid:6)(cid:4)(cid:12)(cid:6)(cid:4)(cid:24)(cid:11)(cid:8)(cid:19)(cid:4)(cid:11)(cid:4)""(cid:13)(cid:12)(cid:12)(cid:13)(cid:3)(cid:4)(cid:2)(cid:19)(cid:20)(cid:13)(cid:3)(cid:14)(cid:12)(cid:11)(cid:19)(cid:20)(cid:8)(cid:19)(cid:24)(cid:4)(cid:14)(cid:6)(cid:17)(cid:13)(cid:4)(cid:6)(cid:22)(cid:4)(cid:12)(cid:15)(cid:13)(cid:4)(cid:23)(cid:13)(cid:10)(cid:4)(cid:8)(cid:14)(cid:14)(cid:2)(cid:13)(cid:14)(cid:26)(cid:4)L(cid:13)(cid:3)(cid:13)(cid:18)(cid:4)M(cid:4)(cid:25)(cid:6)(cid:2)(cid:7)(cid:20)(cid:4)(cid:15)(cid:8)(cid:24)(cid:15)(cid:7)(cid:8)(cid:24)(cid:15)(cid:12)(cid:4)(cid:12)(cid:15)(cid:3)(cid:13)(cid:13)"
66,r221205a,(cid:0)(cid:2)(cid:3)(cid:4)(cid:5)(cid:6)(cid:5)(cid:7)(cid:8)(cid:7)(cid:9)(cid:3)(cid:10)(cid:11)(cid:7)(cid:12)(cid:13)(cid:14)(cid:6)(cid:15)(cid:16)(cid:17)(cid:18)(cid:16)(cid:6)(cid:15)(cid:17)(cid:9)(cid:9)(cid:6)(cid:11)(cid:4)(cid:13)(cid:13)(cid:7)(cid:2)(cid:6)(cid:19)(cid:3)(cid:2)(cid:6)(cid:17)(cid:12)(cid:19)(cid:9)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:6)(cid:5)(cid:20)(cid:12)(cid:4)(cid:11)(cid:17)(cid:18)(cid:14)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:11)(cid:3)(cid:12)(cid:7)(cid:13)(cid:4)(cid:2)(cid:20)(cid:6)(cid:10)(cid:3)(cid:9)(cid:17)(cid:18)(cid:20)(cid:6)(cid:17)(cid:12)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:11)(cid:7)(cid:5)(cid:17)(cid:21)(cid:11) (cid:13)(cid:7)(cid:2)(cid:11)(cid:22)
67,r221205a,(cid:23)(cid:17)(cid:2)(cid:14)(cid:13)(cid:24)(cid:6)(cid:3)(cid:21)(cid:2)(cid:6)(cid:21)(cid:12)(cid:5)(cid:7)(cid:2)(cid:14)(cid:13)(cid:4)(cid:12)(cid:5)(cid:17)(cid:12)(cid:25)(cid:6)(cid:3)(cid:19)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:17)(cid:12)(cid:19)(cid:9)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:4)(cid:2)(cid:20)(cid:6)(cid:5)(cid:20)(cid:12)(cid:4)(cid:11)(cid:17)(cid:18)(cid:14)(cid:6)(cid:2)(cid:7)(cid:9)(cid:4)(cid:13)(cid:7)(cid:5)(cid:6)(cid:13)(cid:3)(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:14)(cid:16)(cid:3)(cid:18)(cid:26)(cid:14)(cid:22)
68,r221205a,"(cid:27)(cid:7)(cid:18)(cid:3)(cid:12)(cid:5)(cid:24)(cid:6)(cid:15)(cid:16)(cid:7)(cid:13)(cid:16)(cid:7)(cid:2)(cid:6)(cid:14)(cid:13)(cid:2)(cid:21)(cid:18)(cid:13)(cid:21)(cid:2)(cid:4)(cid:9)(cid:6)(cid:18)(cid:16)(cid:4)(cid:12)(cid:25)(cid:7)(cid:14)(cid:6)(cid:14)(cid:13)(cid:7)(cid:11)(cid:11)(cid:17)(cid:12)(cid:25)(cid:6)(cid:19)(cid:2)(cid:3)(cid:11)(cid:6)(cid:25)(cid:7)(cid:3)(cid:10)(cid:3)(cid:9)(cid:17)(cid:13)(cid:17)(cid:18)(cid:4)(cid:9)(cid:6)(cid:5)(cid:2)(cid:17)(cid:8)(cid:7)(cid:2)(cid:14)(cid:6)(cid:28)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:14)(cid:3)(cid:29)(cid:18)(cid:4)(cid:9)(cid:9)(cid:7)(cid:5) (cid:6)(cid:30)(cid:5)(cid:7)(cid:25)(cid:9)(cid:3)(cid:0)(cid:4)(cid:9)(cid:17)(cid:14)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:31)(cid:6)(cid:28)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:18)(cid:9)(cid:17)(cid:11)(cid:4)(cid:13)(cid:7)(cid:6)(cid:18)(cid:16)(cid:4)(cid:12)(cid:25)(cid:7)(cid:6)(cid:15)(cid:17)(cid:9)(cid:9)(cid:6)(cid:10)(cid:2)(cid:3)(cid:8)(cid:7)(cid:6)(cid:13)(cid:3)(cid:6)(cid:16)(cid:4)(cid:8)(cid:7)(cid:6)(cid:4)(cid:12)(cid:6)(cid:17)(cid:11)(cid:10)(cid:4)(cid:18)(cid:13)(cid:6)(cid:3)(cid:12)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:5)(cid:20)(cid:12)(cid:4)(cid:11)(cid:17)(cid:18)(cid:14)(cid:6)(cid:3)(cid:19)(cid:6)(cid:17)(cid:12)(cid:19)(cid:9)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:24) (cid:13)(cid:16)(cid:4)(cid:13)(cid:6)(cid:17)(cid:14)(cid:24)(cid:6)(cid:3)(cid:8)(cid:7)(cid:2)(cid:29)(cid:4)(cid:12)(cid:5)(cid:29)(cid:4)(cid:0)(cid:3)(cid:8)(cid:7)(cid:6)(cid:3)(cid:12)(cid:7)(cid:29)(cid:3)(cid:19)(cid:19)(cid:6)(cid:10)(cid:2)(cid:17)(cid:18)(cid:7)(cid:6) !""! (cid:6)(cid:7)(cid:19)(cid:19)(cid:7)(cid:18)(cid:13)(cid:14)(cid:22)"
69,r221205a,#(cid:12)(cid:5)(cid:6)(cid:13)(cid:16)(cid:17)(cid:2)(cid:5)(cid:24)(cid:6)(cid:16)(cid:3)(cid:15)(cid:6)(cid:19)(cid:17)(cid:14)(cid:18)(cid:4)(cid:9)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:11)(cid:3)(cid:12)(cid:7)(cid:13)(cid:4)(cid:2)(cid:20)(cid:6)(cid:10)(cid:3)(cid:9)(cid:17)(cid:18)(cid:20)(cid:6)(cid:15)(cid:17)(cid:9)(cid:9)(cid:6)(cid:17)(cid:12)(cid:13)(cid:7)(cid:2)(cid:4)(cid:18)(cid:13)(cid:6)(cid:17)(cid:12)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:19)(cid:4)(cid:18)(cid:7)(cid:6)(cid:3)(cid:19)(cid:6)(cid:18)(cid:3)(cid:14)(cid:13)(cid:6)(cid:3)(cid:19)(cid:6)(cid:9)(cid:17)(cid:8)(cid:17)(cid:12)(cid:25)(cid:6)(cid:10)(cid:2)(cid:7)(cid:14)(cid:14)(cid:21)(cid:2)(cid:7)(cid:14)(cid:22)
70,r221205a,"$(cid:16)(cid:7)(cid:6)(cid:14)(cid:7)%(cid:21)(cid:7)(cid:12)(cid:18)(cid:7)(cid:6)(cid:3)(cid:19)(cid:6)(cid:9)(cid:4)(cid:2)(cid:25)(cid:7)(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:14)(cid:16)(cid:3)(cid:18)(cid:26)(cid:14)(cid:6)(cid:28)(cid:6)(cid:19)(cid:17)(cid:2)(cid:14)(cid:13)(cid:24)(cid:6)&’()*(cid:29)+,(cid:6)(cid:2)(cid:7)(cid:9)(cid:4)(cid:13)(cid:7)(cid:5)(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:18)(cid:16)(cid:4)(cid:17)(cid:12)(cid:6)(cid:5)(cid:17)(cid:14)(cid:2)(cid:21)(cid:10)(cid:13)(cid:17)(cid:3)(cid:12)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:13)(cid:16)(cid:7)(cid:12) (cid:7)(cid:12)(cid:7)(cid:2)(cid:25)(cid:20)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:19)(cid:3)(cid:3)(cid:5)(cid:6)(cid:10)(cid:2)(cid:17)(cid:18)(cid:7)(cid:14)(cid:24)(cid:6)(cid:4)(cid:11)(cid:10)(cid:9)(cid:17)(cid:19)(cid:17)(cid:7)(cid:5)(cid:6)(cid:0)(cid:20)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:4)(cid:25)(cid:25)(cid:2)(cid:7)(cid:14)(cid:14)(cid:17)(cid:3)(cid:12)(cid:6)(cid:4)(cid:25)(cid:4)(cid:17)(cid:12)(cid:14)(cid:13)(cid:6)-(cid:26)(cid:2)(cid:4)(cid:17)(cid:12)(cid:7).(cid:14)(cid:6)(cid:10)(cid:7)(cid:3)(cid:10)(cid:9)(cid:7)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:18)(cid:3)(cid:11)(cid:11)(cid:21)(cid:12)(cid:17)(cid:13)(cid:17)(cid:7)(cid:14)(cid:6)(cid:28) (cid:2)(cid:7)(cid:14)(cid:21)(cid:9)(cid:13)(cid:7)(cid:5)(cid:6)(cid:17)(cid:12)(cid:6)(cid:17)(cid:12)(cid:19)(cid:9)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:6)(cid:13)(cid:16)(cid:4)(cid:13)(cid:6)(cid:16)(cid:4)(cid:14)(cid:6)(cid:0)(cid:7)(cid:7)(cid:12)(cid:6)(cid:19)(cid:4)(cid:2)(cid:6)(cid:11)(cid:3)(cid:2)(cid:7)(cid:6)(cid:10)(cid:7)(cid:2)(cid:14)(cid:17)(cid:14)(cid:13)(cid:7)(cid:12)(cid:13)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:0)(cid:2)(cid:3)(cid:4)(cid:5)(cid:29)(cid:0)(cid:4)(cid:14)(cid:7)(cid:5)(cid:6)(cid:13)(cid:16)(cid:4)(cid:12)(cid:6)(cid:11)(cid:4)(cid:12)(cid:20)(cid:6)(cid:16)(cid:4)(cid:5)(cid:6)(cid:4)(cid:12)(cid:13)(cid:17)(cid:18)(cid:17)(cid:10)(cid:4)(cid:13)(cid:7)(cid:5)(cid:22) (cid:6)/(cid:7)(cid:6)(cid:16)(cid:4)(cid:8)(cid:7)(cid:6)(cid:13)(cid:3)(cid:6)(cid:4)(cid:14)(cid:26)(cid:6)(cid:3)(cid:21)(cid:2)(cid:14)(cid:7)(cid:9)(cid:8)(cid:7)(cid:14)(cid:6)(cid:15)(cid:16)(cid:20)(cid:6)(cid:13)(cid:16)(cid:17)(cid:14)(cid:6)(cid:15)(cid:4)(cid:14)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:18)(cid:4)(cid:14)(cid:7)(cid:22)"
71,r221205a,1
72,r221205a,(cid:23)(cid:3)(cid:2)(cid:6)(cid:11)(cid:7)(cid:24)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:11)(cid:3)(cid:12)(cid:7)(cid:13)(cid:4)(cid:2)(cid:20)(cid:6)(cid:10)(cid:3)(cid:9)(cid:17)(cid:18)(cid:20)(cid:6)(cid:14)(cid:13)(cid:2)(cid:4)(cid:13)(cid:7)(cid:25)(cid:20)(cid:6)(cid:3)(cid:19)(cid:6)0(cid:9)(cid:3)(cid:3)(cid:26)(cid:17)(cid:12)(cid:25)(cid:6)(cid:13)(cid:16)(cid:2)(cid:3)(cid:21)(cid:25)(cid:16).(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:14)(cid:16)(cid:3)(cid:18)(cid:26)(cid:14)(cid:6)(cid:16)(cid:4)(cid:14)(cid:6)(cid:12)(cid:3)(cid:13)(cid:6)(cid:19)(cid:21)(cid:9)(cid:9)(cid:20)(cid:6)(cid:15)(cid:17)(cid:13)(cid:16)(cid:14)(cid:13)(cid:3)(cid:3)(cid:5) (cid:13)(cid:16)(cid:7)(cid:6)(cid:13)(cid:7)(cid:14)(cid:13)(cid:6)(cid:3)(cid:19)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:9)(cid:4)(cid:14)(cid:13)(cid:6)(cid:13)(cid:15)(cid:3)(cid:6)(cid:20)(cid:7)(cid:4)(cid:2)(cid:14)(cid:22) %(cid:21)(cid:17)(cid:18)(cid:26)(cid:9)(cid:20)(cid:6)(cid:10)(cid:4)(cid:14)(cid:14)(cid:7)(cid:5)(cid:6)(cid:13)(cid:16)(cid:2)(cid:3)(cid:21)(cid:25)(cid:16)(cid:6)(cid:17)(cid:12)(cid:10)(cid:21)(cid:13)(cid:6)(cid:10)(cid:2)(cid:17)(cid:18)(cid:7)(cid:14)(cid:24)(cid:6)(cid:25)(cid:17)(cid:8)(cid:17)(cid:12)(cid:25)(cid:6)(cid:2)(cid:17)(cid:14)(cid:7)(cid:6)(cid:13)(cid:3)(cid:6)(cid:11)(cid:3)(cid:2)(cid:7)(cid:6)(cid:10)(cid:7)(cid:2)(cid:14)(cid:17)(cid:14)(cid:13)(cid:7)(cid:12)(cid:13)(cid:6)(cid:4)(cid:12)(cid:5)(cid:6)(cid:0)(cid:2)(cid:3)(cid:4)(cid:5)(cid:6)(cid:17)(cid:12)(cid:19)(cid:9)(cid:4)(cid:13)(cid:17)(cid:3)(cid:12)(cid:24)(cid:6)(cid:4)(cid:5)(cid:5)(cid:17)(cid:12)(cid:25)(cid:6)(cid:13)(cid:3) (cid:13)(cid:16)(cid:7)(cid:6)(cid:5)(cid:17)(cid:14)(cid:29)(cid:4)(cid:12)(cid:18)(cid:16)(cid:3)(cid:2)(cid:17)(cid:12)(cid:25)(cid:6)(cid:2)(cid:17)(cid:14)(cid:26)(cid:14)(cid:6))(cid:6)(cid:11)(cid:7)(cid:12)(cid:13)(cid:17)(cid:3)(cid:12)(cid:7)(cid:5)(cid:6)(cid:7)(cid:4)(cid:2)(cid:9)(cid:17)(cid:7)(cid:2)(cid:22)
73,r221205a,(cid:6)(cid:27)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:5)(cid:17)(cid:14)(cid:2)(cid:21)(cid:10)(cid:13)(cid:17)(cid:3)(cid:12)(cid:14)(cid:6)(cid:17)(cid:12)(cid:6)(cid:5)(cid:17)(cid:19)(cid:19)(cid:7)(cid:2)(cid:7)(cid:12)(cid:13)(cid:6)(cid:10)(cid:4)(cid:2)(cid:13)(cid:14)(cid:6)(cid:3)(cid:19)(cid:6)(cid:13)(cid:16)(cid:7)(cid:6)(cid:25)(cid:9)(cid:3)(cid:0)(cid:4)(cid:9)(cid:6)(cid:14)(cid:21)(cid:10)(cid:10)(cid:9)(cid:20)(cid:6)(cid:18)(cid:16)(cid:4)(cid:17)(cid:12)(cid:14)
74,r221205a,2
