,Unnamed: 0,url,title,description,date,author,id,climatebert_scores,unweighted_scores,probability_score,gpt_maximum_classification,gpt_average_classification,gpt_sum,gpt_length
18451,403,http://www.bis.org/review/r230718t.htm,Leonardo Badea: European Investment Bank in Romania - 30th anniversary,"Speech by Mr Leonardo Badea, Deputy Governor of the National Bank of Romania, at the event ""European Investment Bank in Romania - 30th anniversary"", Bucharest, 22 June 2023.",2023-06-22 00:00:00,Leonardo Badea,r230718t,0.6483340263366699,-0.1397894791194371,0.43010526044028147,1,1.0,1,1
18465,417,http://www.bis.org/review/r230731i.htm,Kevin Greenidge: Research is the compass that guides us through uncharted waters,"Remarks by Dr Kevin Greenidge, Governor of the Central Bank of Barbados, at the 2023 Annual Review Seminar, Bridgetown, 25 July 2023.",2023-07-25 00:00:00,Dr Kevin Greenidge,r230731i,0.0953249118544838,-0.4492583654143594,0.2753708172928203,1,1.0,1,1
18488,440,http://www.bis.org/review/r230816c.htm,Norhana Endut: The Malaysian economy - a value proposition,"Keynote address by Ms Norhana Endut, Assistant Governor of the Central Bank of Malaysia (Bank Negara Malaysia), at the RHB Fixed Income Seminar 2023, Kuala Lumpur, 8 August 2023.",2023-08-08 00:00:00,Norhana Endut,r230816c,0.7166932792890639,-0.13859453939256214,0.4307027303037189,1,0.5,1,2
18503,455,http://www.bis.org/review/r230905h.htm,Eli M Remolona: Rising to the challenge - the Bangko Sentral ng Pilipinas,"Speech by Mr Eli M Remolona, Jr, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the Philippine Economic Briefing, Laoag, 14 August 2023.",2023-08-14 00:00:00,Eli M Remolona,r230905h,-0.6521946650284988,-0.805704258955442,0.09714787052227902,1,0.5,1,2
18515,467,http://www.bis.org/review/r230913a.htm,Johannes !Gawaxab: Welcoming address - Meeting of the Southern African Development Community (SADC) Committee of Central Bank Governors,"Welcoming address by Mr Johannes !Gawaxab, Governor of the Bank of Namibia, at the 57th Meeting of the Southern African Development Community (SADC) Committee of Central Bank Governors (CCBG), Swakopmund, 8 September 2023.",2023-09-08 00:00:00,Johannes !Gawaxab,r230913a,0.0903794020414352,-0.4087246507406235,0.29563767462968826,1,1.0,1,1
18531,483,http://www.bis.org/review/r230920c.htm,Abdul Rasheed Ghaffour: Value-based finance as catalyst for sustainable growth and development,"Keynote address by Mr Abdul Rasheed Ghaffour, Deputy Governor of the Central Bank of Malaysia (Bank Negara Malaysia), at the Kuala Lumpur Islamic Finance Forum 2023, Kuala Lumpur, 19 September 2023.",2023-09-19 00:00:00,Encik Abdul Rasheed Ghaffour,r230920c,0.6902410019011724,-0.11856390748705183,0.4407180462564741,1,1.0,1,1
18536,488,http://www.bis.org/review/r230922c.htm,Christine Lagarde: A Mediterranean Odyssey -  from ancient origins to future strength,"Speech by Ms Christine Lagarde, President of the European Central Bank, and Mr Luis de Guindos, Vice-President of the European Central Bank, at the Mediterranean Meetings, Marseille, 21 September 2023.",2023-09-21 00:00:00,Christine Lagarde,r230922c,0.3784262935320536,-0.2861536807484097,0.35692315962579513,1,0.5,1,2
18556,508,http://www.bis.org/review/r230928f.htm,Andrew Hauser: A journey of 1000 miles begins with a single step - filling gaps in the central bank liquidity toolkit,"Speech by Mr Andrew Hauser, Executive Director for Markets of the Bank of England, at a Market News International Connect Event, Chartered Accountants' Hall, London, 28 September 2023.",2023-09-28 00:00:00,Andrew Hauser,r230928f,-0.8438406343813296,-0.9157281495906688,0.04213592520466558,1,0.5,1,2
18580,532,https://www.bis.org/review/r231010d.htm, Luigi Federico Signorini: Introductory remarks - 4th joint workshop on international capital flows and financial policies,"Introductory remarks by Mr Luigi Federico Signorini, Senior Deputy Governor of the Bank of Italy, at the Bank of England – Bank of France – IMF – OECD – Bank of Italy 4th Joint Workshop on international capital flows and financial policies, Rome, 6 October 2023. ",2023-10-06 00:00:00,Luigi Federico Signorini,r231010d,0.07636292775472,-0.45574805736541746,0.27212597131729127,1,1.0,1,1
18644,596,https://www.bis.org/review/r231113h.htm,Eddie Yue: Keynote speech - Bloomberg Global Regulatory Forum 2023,"Keynote speech by Mr Eddie Yue, Chief Executive of the Hong Kong Monetary Authority, at the Bloomberg Global Regulatory Forum 2023, Hong Kong, 31 October 2023. ",2023-10-31 00:00:00,Eddie Yue,r231113h,0.2658674936545522,-0.3644249784319024,0.31778751078404877,1,1.0,1,1
18649,601,https://www.bis.org/review/r231113c.htm, Brad Jones: Emerging threats to financial stability – new challenges for the next decade,"Speech by Mr Brad Jones, Assistant Governor (Financial Markets) of the Reserve Bank of Australia, at the Australian Finance Industry Association Conference, Sydney, 31 October 2023.",2023-10-31 00:00:00,Brad Jones,r231113c,-0.3808834907856393,-0.6782292964610648,0.1608853517694676,1,0.6666666666666666,2,3
18655,607,https://www.bis.org/review/r231113t.htm,Gabriel Makhlouf: The changing landscape for financial services,"Remarks by Mr Gabriel Makhlouf, Governor of the Central Bank of Ireland, at the Irish League Credit Unions Conference, Dublin, 11 November 2023. ",2023-11-11 00:00:00,Gabriel Makhlouf,r231113t,-0.6913443781711437,-0.839254430046788,0.080372784976606,1,0.5,1,2
18708,660,https://www.bis.org/review/r231127d.htm,Ahmet Ismaili: Creating values – a gateway for the future,"Introductory remarks by Mr Ahmet Ismaili, Governor of the Central Bank of the Republic of Kosovo, at the conference ""Creating values – a gateway for the future"", organised by the Society of Certified Accountants and Auditors of Kosovo, Pristina, 8 November 2023.",2023-11-08 00:00:00,Ahmet Ismaili,r231127d,-0.1972822666168213,-0.5966949939727784,0.20165250301361082,1,1.0,1,1
18720,672,https://www.bis.org/review/r231204e.htm,Christine Lagarde: Welcome address - fifth European Central Bank Forum on Banking Supervision ,"Speech by Ms Christine Lagarde, President of the European Central Bank, at the 5th European Central Bank Forum on Banking Supervision ""Europe: banking on resilience"", Frankfurt am Main, 30 November 2023. ",2023-11-30 00:00:00,Christine Lagarde,r231204e,-0.0233628048616297,-0.4928097374298993,0.25359513128505035,1,1.0,1,1
18726,678,https://www.bis.org/review/r231206b.htm,Ida Wolden Bache: Monetary policy in the face of cost shocks,"Speech by Ms Ida Wolden Bache, Governor of Norges Bank (Central Bank of Norway), at the annual conference of LO Stat (Norwegian confederation of public sector trade unions), Oslo, 23 November 2023.",2023-11-23 00:00:00,Ida Wolden Bache,r231206b,-0.5428498921723202,-0.744154652644848,0.12792267367757598,1,0.5,1,2
18796,6,https://www.bis.org/review/r240117e.htm,Shaktikanta Das: Turnaround of the Indian banking system,"Keynote address by Mr Shaktikanta Das, Governor of the Reserve Bank of India, at the Mint BFSI summit, Mumbai, 11 January 2024.",2024-01-11 00:00:00,Shaktikanta Das,r240117e,-0.8717609213458167,-0.9272209703922272,0.036389514803886414,1,0.5,1,2
18810,20,https://www.bis.org/review/r240131b.htm,Gabriel Makhlouf: Looking over the horizon - the long-term outlook for the Irish economy,"Remarks by Mr Gabriel Makhlouf, Governor of the Central Bank of Ireland, at the University College, Cork, 30 January 2024. ",2024-01-30 00:00:00,Gabriel Makhlouf,r240131b,0.1472717836499214,-0.4071352079510689,0.2964323960244656,1,0.5,1,2
18846,56,https://www.bis.org/review/r240216d.htm,Klaas Knot: Step by step towards a sustainable future,"Speech by Mr Klaas Knot, President of the Netherlands Bank and chair of Financial Stability Board, at a lunch of the Curaçao Business Association on the importance of sustainable green finance, Curaçao, 15 February 2024.",2024-02-15 00:00:00,Klaas Knot,r240216d,0.3771134269864936,-0.2724492455783643,0.3637753772108179,1,1.0,1,1
18864,74,https://www.bis.org/review/r240306c.htm,Kazuo Ueda: Progress and challenges in the Asia-Pacific financial system,"Keynote address by Mr Kazuo Ueda, Governor of the Bank of Japan, at the 18th Asia-Pacific High-Level Meeting on Banking Supervision, Tokyo, 6 March 2024.",2024-03-06 00:00:00,Kazuo Ueda,r240306c,0.0778136598436455,-0.44761439687327337,0.27619280156336334,1,1.0,1,1
18875,85,https://www.bis.org/review/r240301d.htm,Michael Debabrata Patra: The relevance of SEACEN in a turbulent world,"Closing remarks by Dr Michael Debabrata Patra, Deputy Governor of the Reserve Bank of India, at the 59th South East Asian Central Banks (SEACEN) Governors' Conference, Mumbai, 20 February 2024.",2024-02-20 00:00:00,Michael Debabrata Patra,r240301d,-0.1967598452017857,-0.5798785663568057,0.21006071682159716,1,0.5,1,2
18881,91,https://www.bis.org/review/r240229f.htm,Michelle W Bowman: Reflections on the economy and bank regulation,"Speech by Ms Michelle W Bowman, Member of the Board of Governors of the Federal Reserve System, at the Florida Bankers Association Leadership Luncheon Events, Miami, Florida, 27 February 2024.",2024-02-27 00:00:00,Michelle W Bowman,r240229f,-0.2773241215282016,-0.6322348766856724,0.18388256165716382,1,0.3333333333333333,1,3
18946,156,https://www.bis.org/review/r240404f.htm,Chiara Scotti: Financial stability and regulation,"Welcome address by Ms Chiara Scotti, Deputy Governor of the Bank of Italy, at the 4th Bank of Italy, Bocconi University and CEPR Conference on ""Financial Stability and Regulation"", Rome, 4 April 2024. ",2024-04-04 00:00:00,Chiara Scotti,r240404f,0.846146652331719,-0.07322449409044705,0.46338775295477647,1,1.0,1,1
18983,193,https://www.bis.org/review/r240426g.htm,Christine Lagarde: IMFC statement,"Statement by Ms Christine Lagarde, President of the European Central Bank, at the forty-ninth meeting of the International Monetary and Financial Committee, IMF Spring Meetings, Washington DC, 19 April 2024.",2024-04-19 00:00:00,Christine Lagarde,r240426g,0.0310188010334968,-0.46215779334306717,0.2689211033284664,1,1.0,1,1
19013,223,https://www.bis.org/review/r240426w.htm,Klaas Knot: Financial stability risks and the FSB's work program,"Speech by Mr Klaas Knot, Chair of the Financial Stability Board and President of De Nederlandsche Bank, at the CFA Institute Systemic Risk Council, Washington DC, 26 April 2024.",2024-04-26 00:00:00,Klaas Knot,r240426w,-0.1027799679173363,-0.5444154573811425,0.22779227130942875,1,1.0,1,1
19048,258,https://www.bis.org/review/r240515h.htm,Jessica Chew Cheng Lian: Special keynote address - Malaysian SME National Conference ,"Special keynote address by Ms Jessica Chew Cheng Lian, Deputy Governor of the Central Bank of Malaysia (Bank Negara Malaysia), at the Malaysian SME National Conference, Kuala Lumpur, 14 May 2024. ",2024-05-14 00:00:00,Jessica Chew Cheng Lian,r240515h,0.5018205307424068,-0.24663442745804787,0.37668278627097607,1,1.0,1,1
19096,306,https://www.bis.org/review/r240531d.htm,Anna Breman: Monetary policy decision-making,"Speech by Ms Anna Breman, First Deputy Governor of the Sveriges Riksbank, at the Lund University School of Economics and Management, Lund, 30 May 2024.",2024-05-30 00:00:00,Anna Breman,r240531d,-0.31915131419204,-0.6438848209935565,0.17805758950322176,1,0.3333333333333333,1,3
19111,321,https://www.bis.org/review/r240611h.htm,François Villeroy de Galhau: Central banks between economic soft landing and growing public expectations,"Speech by Mr François Villeroy de Galhau, Governor of the Bank of France, at the Oesterreichische Nationalbank, the Austrian central bank, and SUERF Conference, Vienna, 11 June 2024. ",2024-06-11 00:00:00,François Villeroy de Galhau,r240611h,0.4097472906112671,-0.28880131244659424,0.3555993437767029,1,1.0,1,1
